# Agent Annotate v42.11 — all 800 currently-annotated NCTs (629 train + 86 val + 85 test)
# Generated 2026-06-03 by merging scripts/dataset_v42_11/{train_dev_corpus_5c8d0aa0431a, val_8d9398b0af66, test_b9301e02fef5}.csv
# Source jobs: 5c8d0aa0431a (train), 8d9398b0af66 (val), b9301e02fef5 (test). Pipeline v42.11.
# The Cohort column identifies the formal train/val/test split (established 2026-05-11).
Cohort,Source Job ID,NCT ID,Study Title,Study Status,Phase,Conditions,Interventions,Classification,Classification Evidence,Classification Sources,Classification Evidence Text,Delivery Mode,Delivery Mode Evidence,Delivery Mode Sources,Delivery Mode Evidence Text,Outcome,Outcome Evidence,Outcome Sources,Outcome Evidence Text,Reason for Failure,Reason for Failure Evidence,Reason for Failure Sources,Reason for Failure Evidence Text,Peptide,Peptide Evidence,Peptide Sources,Peptide Evidence Text,Sequence,Sequence Evidence,Sequence Sources,Sequence Evidence Text
train,5c8d0aa0431a,NCT03512262,"A Randomized, Double-blind, Placebo-controlled, Phase 3 Multicenter Study to Evaluate the Safety and Efficacy of Abaloparatide-SC for the Treatment of Men With Osteoporosis",COMPLETED,PHASE3,"Osteoporosis, Osteoporosis, Age-Related, Osteoporosis Localized to Spine, Age Related Osteoporosis, Osteoporosis Senile, Osteoporosis of Vertebrae","DRUG: Abaloparatide, DRUG: Placebo",Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT03512262,clinicaltrials_gov:NCT03512262,The primary objective of this prospective controlled study is to evaluate the efficacy and the safety of abaloparatide 80 micrograms (mcg) per day administered subcutaneously (SC) compared to place...,Positive,https://clinicaltrials.gov/study/NCT03512262; https://api.fda.gov; PMID:38691582; PMID:36190391; PMID:30389901; PMID:34364879; PMID:32060897; PMID:39791502; PMID:41812602; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3301581/,clinicaltrials_gov:NCT03512262; openfda:Abaloparatide; PMID:38691582; PMID:36190391; PMID:30389901; PMID:34364879; PMID:32060897; PMID:39791502; PMID:41812602; chembl:CHEMBL3301581,Primary Outcome: Percent Change From Baseline in Lumbar Spine BMD at Month 12 — Lumbar Spine BMD was assessed by DXA scans evaluated by a central imaging laboratory. Lumbar spine scans included L1 ...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03522792,"The Effect of Neurotensin on Appetite, Food Intake, Blood Glucose Regulation, Hormone Secretion, and the Degradation of Neurotensin in Vivo",UNKNOWN,NA,Physiology - Regulation of Appetite and Food Intake,"OTHER: Neurotensin, OTHER: Saline, OTHER: Ad libitum meal, OTHER: Liquid meal",Other,https://clinicaltrials.gov/study/NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; https://doi.org/10.1097/00006676-198607000-00007; https://doi.org/10.1016/0195-6663(89)90193-1; https://www.uniprot.org/uniprotkb/P30990; https://www.uniprot.org/uniprotkb/P30989,clinicaltrials_gov:NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; crossref:DOI:10.1097/00006676-198607000-00007; crossref:DOI:10.1016/0195-6663(89)90193-1; uniprot:P30990; uniprot:P30989,Neurotensin (NT) is a gut peptide released postprandially from the small intestine. It is known to exert a range of enterogastrone effects and in animal models it reduces food intake when administe...,Injection/Infusion,https://clinicaltrials.gov/study/NCT03522792,clinicaltrials_gov:NCT03522792,OTHER: Neurotensin - Intravenous infusion of neurotensin,Unknown,https://clinicaltrials.gov/study/NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; https://doi.org/10.1097/00006676-198607000-00007; https://doi.org/10.1016/0195-6663(89)90193-1; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL407196/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL337721/,clinicaltrials_gov:NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; crossref:DOI:10.1097/00006676-198607000-00007; crossref:DOI:10.1016/0195-6663(89)90193-1; chembl:CHEMBL407196; chembl:CHEMBL337721,Neurotensin (NT) is a gut peptide released postprandially from the small intestine. It is known to exert a range of enterogastrone effects and in animal models it reduces food intake when administe...,,https://clinicaltrials.gov/study/NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; https://doi.org/10.1097/00006676-198607000-00007; https://doi.org/10.1016/0195-6663(89)90193-1; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL407196/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL337721/,clinicaltrials_gov:NCT03522792; PMID:29656109; PMID:9412531; PMID:29576437; PMID:15824852; PMID:29776493; crossref:DOI:10.1097/00006676-198607000-00007; crossref:DOI:10.1016/0195-6663(89)90193-1; chembl:CHEMBL407196; chembl:CHEMBL337721,Neurotensin (NT) is a gut peptide released postprandially from the small intestine. It is known to exert a range of enterogastrone effects and in animal models it reduces food intake when administe...,True,,,,,,,
train,5c8d0aa0431a,NCT03523429,"A Phase II, Open-label Study to Evaluate the Effect of Blinatumomab Administered During Consolidation to Reduce the Level of Minimal Residual Disease (MRD) Assessed Through Flow Cytometry in Adult Patients up to 55 Years of Age With High-risk Philadelphia Chromosome-negative (Ph-) Acute Lymphoblastic Leukaemia (ALL) With Good Response (MRD < 0.1%) After Induction Therapy",TERMINATED,PHASE2,"Philadelphia Chromosome-negative or BCR-ABL-negative, CD19-positive ALL",DRUG: blinatumomab,Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT03523429; https://api.fda.gov; PMC:7236391; PMC:6605719; PMC:6535741; PMC:8157659; PMC:8398498; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1742992/; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7384; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=BLA125557,clinicaltrials_gov:NCT03523429; openfda:blinatumomab; PMC:7236391; PMC:6605719; PMC:6535741; PMC:8157659; PMC:8398498; chembl:CHEMBL1742992; iuphar:GtoPdb:7384; fda_drugs:FDA:BLA125557,"The PETHEMA Spanish group treats patients with high-risk Philadelphia chromosome-negative ALL, aged 18 to 55 years, based on the MRD clearance as assessed by flow cytometry at a centralised evaluat...",Terminated,,,,Recruitment issues,,,,False,,,,,,,
train,5c8d0aa0431a,NCT03533179,"A Randomized, Participant-blinded Five-arm Crossover Study With Blinded Outcome Assessment Investigating Glucagon's Cardiovascular Effects With and Without Beta-blocker-induced Cardioinhibition.",COMPLETED,PHASE4,"Drug Overdose, Overdose of Beta-adrenergic Blocking Drug","DRUG: Glucagon, DRUG: Esmolol, DRUG: Physiologic saline - glucagon dummy, DRUG: Physiologic saline - esmolol dummy",Other,https://clinicaltrials.gov/study/NCT03533179; https://api.fda.gov; PMID:33103603; PMC:7445463; https://openalex.org/W3093650290; https://doi.org/10.1111/dom.13888/v2/review4; https://www.uniprot.org/uniprotkb/P01275; https://www.uniprot.org/uniprotkb/P47871; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1136,clinicaltrials_gov:NCT03533179; openfda:Glucagon; openfda:Esmolol; PMID:33103603; PMC:7445463; openalex:https://doi.org/10.1161/jaha.120.016828; crossref:DOI:10.1111/dom.13888/v2/review4; uniprot:P01275; uniprot:P47871; iuphar:GtoPdb:1136,"This trial investigates effects of a glucagon bolus injection on heart rate, blood pressure and cardiac output during beta-blocker-induced cardiodepression. Furthermore, the effects of two differen...",Injection/Infusion,https://clinicaltrials.gov/study/NCT03533179,clinicaltrials_gov:NCT03533179,"This trial investigates effects of a glucagon bolus injection on heart rate, blood pressure and cardiac output during beta-blocker-induced cardiodepression. Furthermore, the effects of two differen...",Positive,https://clinicaltrials.gov/study/NCT03533179; https://api.fda.gov; https://openalex.org/W3093650290; PMID:33103603; https://doi.org/10.1111/dom.13888/v2/review4; PMC:7445463; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL768/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201115/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL5314342/,clinicaltrials_gov:NCT03533179; openfda:Glucagon; openfda:Esmolol; openalex:https://doi.org/10.1161/jaha.120.016828; PMID:33103603; crossref:DOI:10.1111/dom.13888/v2/review4; PMC:7445463; chembl:CHEMBL768; chembl:CHEMBL1201115; chembl:CHEMBL5314342,"This trial investigates effects of a glucagon bolus injection on heart rate, blood pressure and cardiac output during beta-blocker-induced cardiodepression. Furthermore, the effects of two differen...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03556098,Glucose-dependent Insulinotropic Polypeptide as a Safeguard Against Hypoglycemia in Patients With Type 1 Diabetes,COMPLETED,NA,"Diabetes Mellitus, Type 1","DRUG: glucose-dependent insulinotropic peptide, DRUG: Glucose-Dependent Insulin-Releasing Hormone[3-30], DRUG: Saline Solution",Other,,,,Injection/Infusion,,,,Positive,https://clinicaltrials.gov/study/NCT03556098; PMID:15561921; PMID:8550855; PMID:31895699; PMID:12627321; PMID:19037627; https://doi.org/10.14341/dm9841-3871; PMC:9712272; https://reporter.nih.gov/search/results/?text_terms=Glucose-Dependent+Insulin-Releasing+Hormone[3-30],clinicaltrials_gov:NCT03556098; PMID:15561921; PMID:8550855; PMID:31895699; PMID:12627321; PMID:19037627; crossref:DOI:10.14341/dm9841-3871; PMC:9712272; nih_reporter:NIH:5R01HD104418-05; nih_reporter:NIH:1R01DK146464-01,In the present project the investigators will evaluate whether glucagonotropic properties of the gut-derived incretin hormone glucose-dependent insulinotropic polypeptide (GIP) may be utilized as a...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03558945,Clinical Trial to Evaluate Safety and Effect of Personalized Neoantigen Vaccine for Pancreatic Tumor Following Surgical Resection and Adjuvant Chemotherapy,UNKNOWN,PHASE1,Pancreatic Tumor,BIOLOGICAL: Personalized neoantigen vaccine,Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT03558945,clinicaltrials_gov:NCT03558945,"Arm: Personalized neoantigen vaccine - Patients will receive radical resection surgery and at least one circle of post-operative chemotherapy. After chemotherapy, personalized neoantigen vaccines w...",Unknown,https://clinicaltrials.gov/study/NCT03558945; PMID:36224645; PMID:34439292; PMID:36604431; PMID:30167844; PMID:35367804; PMC:8498922; PMC:10932149; https://reporter.nih.gov/search/results/?text_terms=Personalized+neoantigen+vaccine; https://www.sec.gov/Archives/edgar/data/1656634/000095017024096195/0000950170-24-096195-index.htm,clinicaltrials_gov:NCT03558945; PMID:36224645; PMID:34439292; PMID:36604431; PMID:30167844; PMID:35367804; PMC:8498922; PMC:10932149; nih_reporter:NIH:2R01CA229261-06A1; sec_edgar:SEC:0000950170-24-096195,"This clinical trial is to evaluate the safety and impact on prognosis of personalized neoantigen peptide-based vaccines, which are based on next-generation sequencing and major histocompatibility c...",,https://clinicaltrials.gov/study/NCT03558945; PMID:36224645; PMID:34439292; PMID:36604431; PMID:30167844; PMC:8498922; PMC:10932149; PMC:9217071; https://reporter.nih.gov/search/results/?text_terms=Personalized+neoantigen+vaccine; https://www.sec.gov/Archives/edgar/data/1656634/000095017024096195/0000950170-24-096195-index.htm,clinicaltrials_gov:NCT03558945; PMID:36224645; PMID:34439292; PMID:36604431; PMID:30167844; PMC:8498922; PMC:10932149; PMC:9217071; nih_reporter:NIH:2R01CA229261-06A1; sec_edgar:SEC:0000950170-24-096195,"This clinical trial is to evaluate the safety and impact on prognosis of personalized neoantigen peptide-based vaccines, which are based on next-generation sequencing and major histocompatibility c...",True,https://clinicaltrials.gov/study/NCT03558945; PMC:8498922; PMC:10932149; PMC:9217071; PMC:7255011; PMC:11982186; https://reporter.nih.gov/search/results/?text_terms=Personalized+neoantigen+vaccine; https://www.sec.gov/Archives/edgar/data/1656634/000095017024096195/0000950170-24-096195-index.htm,clinicaltrials_gov:NCT03558945; PMC:8498922; PMC:10932149; PMC:9217071; PMC:7255011; PMC:11982186; nih_reporter:NIH:2R01CA229261-06A1; sec_edgar:SEC:0000950170-24-096195,"This clinical trial is to evaluate the safety and impact on prognosis of personalized neoantigen peptide-based vaccines, which are based on next-generation sequencing and major histocompatibility c...",,,,
train,5c8d0aa0431a,NCT03559413,Prospective Phase I/II Study: Patient-individualized Peptide Vaccination Based on Whole Exome Sequencing With Adjuvant GM-CSF (Granulocyte Macrophage Colony-stimulating Factor) in Children and Young Adults With Primary/Relapsed Acute Lymphoblastic Leukemia,COMPLETED,"PHASE1, PHASE2","Primary/Relapsed Acute Lymphoblastic Leukemia (ALL) of Childhood, Adolescents and Young Adults",BIOLOGICAL: Individual peptide vaccination with adjuvant GM-CSF and Imiquimod,Other,https://clinicaltrials.gov/study/NCT03559413; PMC:8987503; PMC:11253500; PMC:12185831; PMC:7255011; PMC:12246121; PMC:11427492; PMC:8279810; https://reporter.nih.gov/search/results/?text_terms=Individual+peptide+vaccination+with+adjuvant+GM-CSF+and+Imiquimod,clinicaltrials_gov:NCT03559413; PMC:8987503; PMC:11253500; PMC:12185831; PMC:7255011; PMC:12246121; PMC:11427492; PMC:8279810; nih_reporter:NIH:3U01CA121947-03S1; nih_reporter:NIH:3U01CA121947-03S2,"The aim of this clinical study is to evaluate the feasibility and safety of an individualized peptide vaccination approach in patients with acute lymphoblastic leukemia (ALL). For this purpose, tum...",Injection/Infusion,https://clinicaltrials.gov/study/NCT03559413,clinicaltrials_gov:NCT03559413,BIOLOGICAL: Individual peptide vaccination with adjuvant GM-CSF and Imiquimod - Intradermal injection of a cocktail of 3-5 individual HLA-binding peptides. Subcutaneous injection of adjuvant GM-CSF...,Positive,https://clinicaltrials.gov/study/NCT03559413; PMID:39020402; PMID:31985488; PMID:34276688; PMID:38672519; PMID:36604431; https://doi.org/10.1158/2326-6066.c.6548147; https://doi.org/10.1158/2326-6066.22536446.v1; https://reporter.nih.gov/search/results/?text_terms=Individual+peptide+vaccination+with+adjuvant+GM-CSF+and+Imiquimod,clinicaltrials_gov:NCT03559413; PMID:39020402; PMID:31985488; PMID:34276688; PMID:38672519; PMID:36604431; crossref:DOI:10.1158/2326-6066.c.6548147; crossref:DOI:10.1158/2326-6066.22536446.v1; nih_reporter:NIH:3U01CA121947-03S1; nih_reporter:NIH:3U01CA121947-03S2,"The aim of this clinical study is to evaluate the feasibility and safety of an individualized peptide vaccination approach in patients with acute lymphoblastic leukemia (ALL). For this purpose, tum...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03560752,CMV-MVA Triplex Vaccination of Stem Cell Donors to Enhance CMV Specific Immunity and Prevent CMV Viremia in Recipients After Stem Cell Transplant,ACTIVE_NOT_RECRUITING,PHASE1,"Accelerated Phase CML, BCR-ABL1 Positive, Acute Lymphoblastic Leukemia in Remission, Acute Myeloid Leukemia in Remission, Chronic Lymphocytic Leukemia, Chronic Phase CML, BCR-ABL1 Positive, Cytomegalovirus Positive, Donor, Hematopoietic Cell Transplant Recipient, Hodgkin Lymphoma, Myelodysplastic Syndrome, Myelodysplastic/Myeloproliferative Neoplasm, Non-Hodgkin Lymphoma, Myelofibrosis, Hematopoietic and Lymphoid Cell Neoplasm",BIOLOGICAL: Multi-peptide CMV-Modified Vaccinia Ankara Vaccine,Other,https://clinicaltrials.gov/study/NCT03560752; PMID:36594185; PMC:7349293; PMC:10154983; PMC:8225126; PMC:6789498; PMC:6343505; PMC:12497962; https://reporter.nih.gov/search/results/?text_terms=Multi-peptide+CMV-Modified+Vaccinia+Ankara+Vaccine,clinicaltrials_gov:NCT03560752; PMID:36594185; PMC:7349293; PMC:10154983; PMC:8225126; PMC:6789498; PMC:6343505; PMC:12497962; nih_reporter:NIH:5U01AI163090-06; nih_reporter:NIH:5U01AI160418-05,"PRIMARY OBJECTIVES:

I. Establish the feasibility and safety of priming CMV immunity in donors by Triplex vaccination prior to peripheral blood stem cell (PBSC) harvest.

SECONDARY OBJECTIVES:

I. ...",Injection/Infusion,https://clinicaltrials.gov/study/NCT03560752; PMID:36594185; PMC:7349293; PMC:10154983; PMC:8225126; PMC:6789498; https://reporter.nih.gov/search/results/?text_terms=Multi-peptide+CMV-Modified+Vaccinia+Ankara+Vaccine,clinicaltrials_gov:NCT03560752; PMID:36594185; PMC:7349293; PMC:10154983; PMC:8225126; PMC:6789498; nih_reporter:NIH:5U01AI163090-06; nih_reporter:NIH:5U01AI160418-05,"PRIMARY OBJECTIVES:

I. Establish the feasibility and safety of priming CMV immunity in donors by Triplex vaccination prior to peripheral blood stem cell (PBSC) harvest.

SECONDARY OBJECTIVES:

I. ...","Active, not recruiting",https://clinicaltrials.gov/study/NCT03560752; PMID:36594185; https://openalex.org/W3097337677; PMID:39492698; https://openalex.org/W4384948816; PMID:38672519; PMC:7349293; https://doi.org/10.1016/s2666-6367(23)00151-3; https://reporter.nih.gov/search/results/?text_terms=Multi-peptide+CMV-Modified+Vaccinia+Ankara+Vaccine,clinicaltrials_gov:NCT03560752; PMID:36594185; openalex:https://doi.org/10.1182/blood-2020-141811; PMID:39492698; openalex:https://doi.org/10.52155/ijpsat.v38.1.5263; PMID:38672519; PMC:7349293; crossref:DOI:10.1016/s2666-6367(23)00151-3; nih_reporter:NIH:5U01AI163090-06; nih_reporter:NIH:5U01AI160418-05,"PRIMARY OBJECTIVES:

I. Establish the feasibility and safety of priming CMV immunity in donors by Triplex vaccination prior to peripheral blood stem cell (PBSC) harvest.

SECONDARY OBJECTIVES:

I. ...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03567577,"Safety and Preliminary Efficacy of Sequential Multiple Ascending Doses of Solnatide to Treat Pulmonary Permeability Oedema in Patients With Moderate-to-severe ARDS - a Randomised, Placebo-controlled, Double-blind Trial",COMPLETED,PHASE2,ARDS,"DRUG: Solnatide 25 mg powder for reconstitution for solution for inhalation, DRUG: 0.9% Saline Solution",Other,https://clinicaltrials.gov/study/NCT03567577; PMC:7916525; PMC:12005010; PMC:9995400; PMC:9079168; PMC:8899333; PMC:9967510; PMC:10788036; https://reporter.nih.gov/search/results/?text_terms=0.9%+Saline+Solution,clinicaltrials_gov:NCT03567577; PMC:7916525; PMC:12005010; PMC:9995400; PMC:9079168; PMC:8899333; PMC:9967510; PMC:10788036; nih_reporter:NIH:5R21NS081182-02; nih_reporter:NIH:5I01BX000929-04,"This phase IIb, randomized, placebo-controlled, double-blind, dose escalation study will assess the local and systemic safety of 7 days orally inhaled sequential multiple ascending doses of solnati...",Other,,,,Positive,https://clinicaltrials.gov/study/NCT03567577; PMID:39405473; PMID:35264975; PMID:36835919; PMID:35601958; PMID:37175488; https://doi.org/10.1186/s13063-022-06182-3; PMC:7916525; https://reporter.nih.gov/search/results/?text_terms=0.9%+Saline+Solution,clinicaltrials_gov:NCT03567577; PMID:39405473; PMID:35264975; PMID:36835919; PMID:35601958; PMID:37175488; crossref:DOI:10.1186/s13063-022-06182-3; PMC:7916525; nih_reporter:NIH:5R21NS081182-02; nih_reporter:NIH:5I01BX000929-04,"This phase IIb, randomized, placebo-controlled, double-blind, dose escalation study will assess the local and systemic safety of 7 days orally inhaled sequential multiple ascending doses of solnati...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT03569007,"A Phase 3, Randomized, Double-Blind, Placebo Controlled Study to Evaluate the Efficacy and Safety of Larazotide Acetate for the Relief of Persistent Symptoms in Patients With Celiac Disease on a GFD",TERMINATED,PHASE3,Celiac Disease,"DRUG: Larazotide, DRUG: Matching Placebo",Other,https://clinicaltrials.gov/study/NCT03569007; PMC:10139156; PMC:12947713; PMC:7843458; PMC:12837603; PMC:8060282; PMC:7826989; PMC:12472395; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=13724; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103815/,clinicaltrials_gov:NCT03569007; PMC:10139156; PMC:12947713; PMC:7843458; PMC:12837603; PMC:8060282; PMC:7826989; PMC:12472395; iuphar:GtoPdb:13724; chembl:CHEMBL2103815,"This is a phase 3, randomized, double-blind, placebo-controlled, multicenter, outpatient study to evaluate the efficacy and safety of larazotide acetate for the relief of persistent symptoms in adu...",Oral,,,,Terminated,,,,Business Reason,https://clinicaltrials.gov/study/NCT03569007; PMID:37108711; PMID:33015123; PMID:33198309; PMID:34778332; PMID:31581491; PMC:12947713; PMC:7843458; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103815/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2105646/,clinicaltrials_gov:NCT03569007; PMID:37108711; PMID:33015123; PMID:33198309; PMID:34778332; PMID:31581491; PMC:12947713; PMC:7843458; chembl:CHEMBL2103815; chembl:CHEMBL2105646,"This is a phase 3, randomized, double-blind, placebo-controlled, multicenter, outpatient study to evaluate the efficacy and safety of larazotide acetate for the relief of persistent symptoms in adu...",True,,,,,,,
